route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
3,2025_01_13-SU-MVS-Sunday-022,1677611,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677672,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677612,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677673,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677613,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677674,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677614,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677676,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677615,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677677,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677616,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677678,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677618,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677675,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677619,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677679,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677620,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677680,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677617,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677681,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677621,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677683,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677622,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677684,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677623,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677685,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677624,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677682,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677627,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677686,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677625,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677687,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677628,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677705,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677629,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677706,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677626,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677704,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677630,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677688,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677631,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677689,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677632,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677690,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677633,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677691,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677634,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677692,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677635,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677693,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677636,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677694,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677637,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677695,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677638,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677696,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677639,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677697,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677640,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677698,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677641,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677699,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677644,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677700,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677645,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677701,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
3,2025_01_13-SU-MVS-Sunday-022,1677643,"OAK Airport / Richmond",0,,003C_shp,,0,0
4,2025_01_13-SU-MVS-Sunday-022,1677702,"OAK Airport / Berryessa/North San Jose",1,,004A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677436,"San Francisco International Airport",1,,001F_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677514,"San Francisco / Antioch",0,,002C_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677437,"San Francisco International Airport",1,,001F_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677515,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677438,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677516,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677393,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677517,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677394,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677518,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677519,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677395,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677520,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677396,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677521,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677397,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677522,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677398,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677523,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677399,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677524,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677400,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677525,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677401,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677526,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677402,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677527,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677403,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677528,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677404,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677529,"San Francisco / Antioch",0,,002A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677530,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677405,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677531,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677406,"San Francisco International Airport",1,,001A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677407,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677532,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677408,"San Francisco International Airport",1,,001A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677409,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677533,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677410,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677534,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677411,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677535,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677412,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677536,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677413,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677537,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677414,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677538,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677415,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677539,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677416,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677540,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677417,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677541,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677418,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677542,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677419,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677543,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677420,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677544,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677421,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677545,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677422,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677546,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677423,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677547,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677424,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677548,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677425,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677549,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677430,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677550,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677431,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677551,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677432,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677552,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677433,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677553,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677434,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677554,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677426,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677555,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677427,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677556,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677372,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677557,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677441,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677558,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677442,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677559,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677439,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677560,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677440,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677561,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677392,"San Francisco International Airport",1,,001A_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677562,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677443,"San Francisco International Airport",1,,001A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677457,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677563,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677373,"Millbrae (Caltrain Transfer Platform)",1,,001E_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677453,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677564,"San Francisco / Antioch",0,,002A_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677456,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677455,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677458,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677452,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677459,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677451,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677460,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677582,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677454,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677576,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677461,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677581,"SFO / SF / Antioch",1,,002E_shp,,0,0
1,2025_01_13-SU-MVS-Sunday-022,1677462,"Millbrae (Caltrain Transfer Platform)",1,,001G_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677575,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677580,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677571,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677579,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677574,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677578,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677573,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677577,"SFO / SF / Antioch",1,,002E_shp,,0,0
2,2025_01_13-SU-MVS-Sunday-022,1677572,"SFO / SF / Antioch",1,,002E_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677820,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677821,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677822,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677910,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677823,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677911,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677824,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677912,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677825,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677913,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677826,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677914,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677827,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677915,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677828,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677916,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677829,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677917,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677830,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677918,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677831,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677919,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677832,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677920,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677833,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677921,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677834,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677922,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677835,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677923,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677836,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677924,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677837,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677925,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677838,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677926,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677839,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677927,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677840,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677928,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677841,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677929,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677842,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677930,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677843,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677931,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677844,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677932,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677846,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677933,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677847,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677934,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677848,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677935,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677845,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677937,"SFO / SF / Richmond",0,,008A_shp,,0,0
7,2025_01_13-SU-MVS-Sunday-022,1677849,"SF / SFO Airport / Millbrae",1,,007A_shp,,0,0
8,2025_01_13-SU-MVS-Sunday-022,1677938,"SFO / SF / Richmond",0,,008A_shp,,0,0
